sentiment,review_body,product_category
0,These sleep pants are very pretty  soft and comfortable. unfortunately  after washing them once i noticed some small holes in the fabric which is very disappointing considering the price. i don't mind paying a little more for clothing if i feel like the quality is there but in this case i'm not so sure. i guess if you don't really sleep in them or wash them then they would probably be ok but then what's the point of buying them?,Lounge
0,Like the other reviewers i was disappointed to receive the gray dotted sweatshirt with a zipper down the center when it was not in the model picture. looks like this item has since been removed from this listing...would have been nice to have the correct item pictured in the first place.,Lounge
0,I am on the fence about this one. the length is great. it hits right above my knee at 5'1. overall it was larger than i was hoping. the waist is pretty loose  and i really had to tightly tie the back to get s good shoulder fit. the bottom is very voluminous making me look wide. i wish they had it in a petite size. for this price  i will probably return it. it's not worth the 300 price tag.,Lounge
0,I saw this online and loved it. plus after reading the reviews i thought why not. but if you have a big chest beware. i am a 34ddd and a pretty solid medium. the volumous front of the vest added way to much to me and i sized down to a small. had to return.,Lounge
0,Finally decided to join the yoga-wear craze and thought these tights and a few other pair from retailer would help me transition to this style. my size l tights were just that -- tight! so tight  i really didn't want to pull them up past the knee!! i am not kidding. i wear size 14 pants and my legs are toned and shapely  so there was no reason to expect a l wouldn't fit. so sad.,Lounge
0,I wish i could wax poetic about this gorgeous cardigan. i would have happily bought it in both colors except for the deal-breaking design flaw - the extremely tight sleeves. even if you have stick-thin arms  i don't know how you would ever be able to wear anything other than a tank top under it. sadly for me  this was a no go :(,Lounge
0,This dress is only suitable for a beach cover-up: it is completely sheer. expensive  even on sale  for something with such a limited wearability. i returned it.,Lounge
0,I'm still on the fence about these. i realize they got great reviews but i thought they would be a bit thicker. they just feel too flimsy and too much like i'm ready for bed. i was looking for more lounge pants that i felt like if i needed to run up to the store on a saturday afternoon that i wasn't wearing pjs. i just can't get past that. they are totally cute but i was definitely looking for more summer lounge-wear.    i ordered the small which fit fine. i wear 4-6 in retailer pants. i got the p,Lounge
0,This shirt is tough for me because i loved the front  which fit nicely  but i'm petite and the back had a giant extra piece of fabric that bumped out because of the cross straps  i wish it wasn't so wide so i could have bought it!,Lounge
1,I received this for christmas this year and have already worn it several days in a row. it is warm enough to wear while walking the dog in the snow and can also be worn to lounge around the house.  the only reason i didn't rate it a 5 is due to the design fact that it doesn't have pockets. i don't love to carry a purse around all of the time so i use my coat pockets a lot. regardless though i would definitely recommend this especially for the price. i was expecting to come here and see this pric,Lounge
1,"This is absolutely gorgeous cardigan! the pictures don't do it justice! it's comfortable and soft and very trendy at the same time! i bought it in teal and in medium  i am 5'3"" and usually wear 10-12! even though i think it runs tts  but for more fitted look  medium fits better ! i am blond and this color looks great! i also loved it when unzipped the upper part  it looked even better! it is perfect with leggings in grey  blue  green and black  also beautiful with aqua flora leggings and with re",Lounge
1,Absolute best pair of yoga pants. they are the softest material- so comfy! i'm 5'3  125lbs with a curvy figure and the m fit perfectly :),Lounge
1,This product fit perfectly. the color is as pictured or slightly bigger. perfect for a day or night out,Lounge
1,"Great ""sweater/jacket for spring and fall! i am a pilates tea her and great for before and after workouts! great price and a little thicker material like a sweatshirt to keep you nice and warm. tried it in-store and bought on online ! love",Lounge
1,These are very fun and breezy pants. i first ordered a medium  but the waist was too low. i exchanged for a large and i love the fit now. i like them loose and airy. for reference i am usually a 10-12 petite and the l regular is super cute ;0) i hope they wash well. they are perfect for the hot and humid northern va summer.,Lounge
1,This appears much more pink in person. i'm not really a pink girl but thought i'd try.   the way the shoulders are cut makes my defined shoulders/arms look too intense for my liking. this would look nicer on someone more petite and less athletic in my opinion. i like that the bust has slight padding that can make a bra unnecessary for yoga  spin  pilates  ballet  or barre class. it's nice and fitted and true to size. would be really cute on the right person.,Lounge
1,These are incredibly soft and comfortable. they are only for inside lounging  because they are a bit see through and have that long-johns type of material on it.,Lounge
1,"I got this to wear as a beach cover-up over bathing suits. if you purchased a darker color and were small chested (i.e.  you could go braless  since a bra won't work well with the low back and armholes)  you might be able to pull this off as a very casual dress. i bought this in a xs in the coral/peach (i'm 5'7""  129 lbs.  32dd) and it's not super see-through  but i'd never be comfortable wearing it as a dress on its own. as a beach cover-up it's cute and comfortable  but as a dress it would be",Lounge
-1,I love anything orange- when i saw this coat online  i ordered it as i loved all the features. the features of the coat are fun- however the coat came all bunched up in the package. i let it hang for a couple of days but the wrinkles were awful and even steaming and an iron would not take the creases away. i tried the coat on - the buckles were poorly made. i ended up returning this jacket.,Outerwear
-1,I wanted to like this coat so bad! i loved the bright red color and design  but when i received it  it seemed very cheap and just too large. i returned it.,Outerwear
-1,Visions of sartorial splendor danced in my head as i planned my instagram posts centered around this coat. and then it showed up on my door and my dreams were crushed. i'd already read the reviews and knew the coat was unlined and would be oversized. i did not expect it to be soooo sloppy. especially around the collar. there is nothing crisp about it. i've had boiled wool outer ware before that held its shape much better than this. if i wanted fleece i wouldn't have picked retailer as the s,Outerwear
-1,"I agree with other reviewers. it is beautiful but too tight around the chest. i am usually an xsmall and the xsmall was tight in the chest. i bought the small and it was still uncomfortable. sadly i had to return it. i am 5'4""  134 lbs and a 34c  by no means i am considered big chested so this is highly unusual.",Outerwear
-1,Even in my usual petite small size  this looked bulky and made me look stumpy. disappointing because the style looks so good in the picture and the material looks to be good quality. i don't even know if going down a size would have helped. as others have mentioned it looks like a frumpy house robe.,Outerwear
-1,I was excited to receive this coat for my annual travel to switzerland but hesitated to order it online without seeing it first due to the price. it arrived last night with the buttons falling off and a large hole in the front pocket. the lining inside is has a very cheap plasticky feel and i can also see small rips possibly forming in the lining. in addition  the collar on the coat is extremely bulky and the shoulders are padded underneath the fur which makes ones shoulders appear like a lineba,Outerwear
-1,I had been eyeing this coat for a few weeks after it appeared in the email  and i finally decided to purchase it to treat myself. i was very excited to get it  as it is a beautiful coat online. however  once i received it i was very disappointed. the material is much thinner than i would expect for something that cost $168  and when i went to button it the button slipped right off the thread it was sewn onto the coat with. i checked the other buttons and all of them were loose as well.     perso,Outerwear
-1,Like one of the previous reviewers  when my jacket arrived  it was not in the great dark wash pictured online. it was in a basic  medium denim wash. i like the wash pictured online; i did not like the wash the jacket came in. additionally  know that it is just huge. i ordered my usual size (medium) and understood that the jacket was meant to be roomy and swingy  but there is no way that one size down would be enough to compensate for how swimmingly large it was. i never tried an xs  but it was s,Outerwear
-1,Big pockets make it look more like a bathrobe than a coat. there are no internal pockets and the loops for the belt are pretty skimpy - just a bit of string. the color is great  but the quality leaves something to be desired.,Outerwear
0,This trench is beautiful  with a lovely  swinging skirt that adds a romantic sense of drama and movement - you'll feel as though you are starring in your very own film noir movie. i wish i could have kept it  but i couldn't justify paying full price on a coat that had to be hand-washed (the label specifies no dry cleaning!).there is a lot of fabric on this trench  and i imagine that all those little pleats will have to be ironed too. i don't have the time for that  and for this much money  i wou,Outerwear
0,I fell in love with this trench when i first saw it online but ended up returning it once i tried it on. i'm 5'9  140 lbs and the m fit true to size. but the belt hit above my natural waistline and the skirt of the coat was much fuller than i expected  making me look heavier. the material also wrinkles easily and the stitching was poor quality with lots of loose threads. disappointed  as the color and concept were great.,Outerwear
0,I was so excited for this coat when i saw it in the catalog  but disappointed when it got to stores. the faux fur pictured both here and in the catalog looked much more of a burnt red brown color than the straight up maroon that it actually is in store. i'd say it even looks a bit purple. the nice thing is that it is detachable and you can replace it with something else if you really don't like the color. i have decided to buy it anyways because the fit of the coat is lovely and simply stunning.,Outerwear
0,Wow  this runs small! i'm thinking the accidentally sent me an xxs?!?,Outerwear
0,This would be perfect except for the ridiculous attached scarf. the material is so soft and luxe. the colors are richer in person and perfectly go with everything. but the attached scarf ruins everything!! the scarf is not flattering and takes away form the cute buttons on the front. if the scarf could be removed it would be a great sweater coat. so disappointing.,Outerwear
0,I loved this vest from the moment i saw it. sadly  though  it runs way too large. i first ordered it in a small and then an xs when it popped back. even the xs was too large around my shoulders and waist. the color was also a bit more beige than in the photos  which was ok  but i had to return it because of the size.,Outerwear
0,"This is a beautiful coat nicely constructed and very warm. it was just too bulky for me and i looked 10 lbs heavier in it. i am 5'7"" and 140 lbs. maybe it would be better suited to a more slender frame.",Outerwear
0,I wanted to fall in love with this jacket! i'm an xs or s in retailer brands so i ordered this online in both sizes. when i received it i felt the fabric and immediately loved the color and texture. creamy white (not too stark) and so incredibly soft! the length was the same as on the model which is what i wanted because being 5'2 113# many jackets swallow me. i have narrow shoulders and unfortunately this jacket was too broad and puffy for my frame  and i looked like a marshmallow. the xs was the,Outerwear
0,It is a beautiful coat  runs small. arms feel tight  i am typically xs  i can't even button it up. bottom is skirted  and falls beautifully. it is light weight coat  not really fit for cold weather.,Outerwear
1,This coat is just as nice as the russian one from a few years ago  and fits the same. it is stunning! i swear  life is way too short to wear only average coats. if you are a parks and recreation fan  think back to the treat yo self episode.....and you'll know what i mean! i can't say enough wonderful things about this one.,Outerwear
1,This was a holiday splurge and combined with a sale discount  it was a good price. i love this coat. i agree with some of the shapelessness in the back. but it's not a deal breaker for me. the overall cuteness won me over.,Outerwear
1,This jacket is phenomenal. the color is gorgeous in person. the brown has a unique shimmer to it that just makes it feminine and special. it's also very warm and comfortable. like some other reviewers said  it looked great zipped as well as unzipped. this is a really special find and great addition! if you're considering this jacket i say go for it. for reference  i actually love the fit and thought it was tts  though i am a 32c and got this in a small so perhaps that's only the case for c cup a,Outerwear
1,I'm 5'1  100lb and tried on pxs  ps and xs. the portions on the petite are perfect for petite sizes however if you are a d cup  keep in mind that you cannot wear anything thick underneath it if you go with the fitted size. the sleeves are pretty slim in the petite xs too. i'm keeping the pxs skirted trench because it looks like a dress from the fifties (fitted and flared) and looks so cute unbuttoned (like on the model). also  unlike some trenches there are minimum details (like epaulets  contra,Outerwear
1,This jacket is stunning. the vegan leather has a slight shimmer. the waterfall fabric is nice and soft. it's really beautiful and unique. cropped jackets tend to shorten me  but the cascading waterfall fabric add a nice little bit of length that just balances the jacket nicely. the sleeves in the xxsp petite size that i tried on were tight. they were better in the xsp but i won't be wearing any thick sweaters underneath. it fit everywhere else. i'm usually an xxsp  and sized up for the arms. ove,Outerwear
1,I saw this in an email and loved it but by the time i tried to order it that evening  some sizes were already gone. the medium was back-ordered but didn't have to wait too long to receive it.. i especially like the design with the full skirt. the material is light weight  which is prefect for my florida climate. the design and fit were beautiful!!! i love it and will get years of use out of it. my only complaint is the material wrinkles very easily. i tried to get them out myself but ended up se,Outerwear
1,"Im normally a medium across the board for outerwear. (5'8"" and 135 lbs) this jacket looked giant from the photos so i bought a small. when i first tried it on i thought no way  it's gotta go back. it was enormous and the fit was rather awkward. i looked like the size of a house from all angles. ha! i was still in love with the color and print. as i wore it around the house it began to loose it's rigidity and form against my body in places. it is definitely a jacket you got to play around with. d",Outerwear
1,The rest of the reviewers are right about the color being in accurately pictured. i ordered the dark orange color and i recieved more of a dark cedar brown colored jacket. the print is great  i love it! it's so different than any other jackets ive seen. while the jacket is ã¼ber cute  it is a bit bulky (though the waist tie helps with that) and its not heavy winter appropriate ( it's not waterproof or heavily insulated). for your average winter day though  it will be a fun option! the removable v,Outerwear
1,A flattering  super cozy coat.  will work well for cold  dry days and will look good with jeans or a dressier outfit.  i am 5' 5''  about 135 and the small fits great.,Outerwear
-1,I bought a pair of these in stone and after the first wash they become all splotchy. i chalked it up to perhaps there was bleach leftover in the my washer. although nothing else in the load was blotchy. i then  because i loved the cut of these pants  bought another pair in the darker blue color. the same thing happened after the first wash. again  nothing else in that wash load was the least bit ruined -- just my new retailer pants! such a bummer-- definitely a dye issue. i called the stores i pur,Pants
-1,"I ordered this in a small and medium hoping one would work  but the previous reviews were exactly correct  the bodice is way too small in proportion to the rest of the jumpsuit. the bottom has lots of fabric  which wouldn't be bad except you have to go up a size to make the bodice fit  then the bottom becomes overwhelming. i am 5'5"" and 115 so i have a slim build and couldn't get the bodice to zip in a small. the medium would have needed altering  which wouldn't have fixed the extra fabric on th",Pants
-1,I saw this at the store today. very excited about it but i had no idea how to get it on! there is a side zipper so i attempted to step into the jumper through the collar but could never get my arms through! from what i could see on my body  it would have been too short in the crotch. i decided not to fight with it to put on entirely. i gave up. cute shade of green though.,Pants
-1,"I bought these last year and loved them  however they came in tall sizes. this year they do not and the inseam is just way too short  even at 33"". im 5'7"" and  they barely graze the floor with no break in the pant leg. i prefer to wear them with boots and they will not be long enough even with a short heal",Pants
-1,These run small (i am 110 and got a size 4)  they were a tad tight on top. the waist fit but felt a little too snug  short from waist to crotch and then bloomed out in a nice but stiff ish material. they are a dark blue animal print. i felt like bozo the clown goes to the jungle. they looked so silly i had to laugh. even with the 20% off  these are going back. not even comfortable to lounge around the house in never mind being seen by anyone in person!,Pants
-1,My husband never has anything negative to say about my clothes until i wore these pants! they are not flattering and kept stretching out until i could pull them off without unzipping them! baggy in the behind and sloppy looking. they are going back asap!,Pants
-1,I love jumpsuits for their style and comfort. i loved the look of this blue silky piece  and the review that said it was like lounge wear you could wear out of the house. i agree that it is like lounge wear  but for me  there were a few challenges.    first  the fit was small. i am usually anywhere between a 2 and a 6 depending on style  cut and brand. i tried the small in this and it was not a flowy look or feel. it was restrictive in the hip area in a way that would make me not want to wear th,Pants
-1,I love the fit of these pants -- they're the perfect slim black pants. however  i wore these pants exactly three times before the seams split the middle of the pant in not just one  but multiple places. disappointed by the workmanship/quality of the product  especially since the pants fit amazingly and don't sag like other slim fitting black pants tend to do. i hope retailer will take this into consideration and improve the quality of future iterations of this product.,Pants
-1,I love relaxed-fit wide leg pants with some pockets and draw string  so naturally i was super excited to see these. i got them in gray and they felt and looked perfect right out of the bag  material was soft and flowy but not too thin. unfortunately the sizing is completely off unless i got a defective pair  i got my usual size l and they felt like s or smaller  i barely could get them on and i could not zip up. i'd need at least two sizes larger for them to fit at all. very disappointed  will l,Pants
0,"Uncertain about sizing i got both the 4 & the 6...both made me look like a no-asser :( neither fit quite right in the leg. both hit at a weird point in my calf  not cute-short  just off. (i'm 5'8"" and 125#) to quote my husband  ""nope. not feeling these."" that said  they feel great on  seem to be made well  but are heading back to an retailer near you :( sigh. the quest continues :)",Pants
0,I wanted to love these  but the zipper is extremely short and they were not flattering on my thicker thighs and large behind. the fabric is so soft  however and the color is great. would work on a less curvy woman!,Pants
0,I have mixed feelings on these. i ordered the honey which is a mustard color as shown in the picture. they are true to size  cute  and comfortable. i washed them the first time with a load of darks and the color ran onto other clothes. plus the pants looked a little streaked in some areas. i'm not sure if this was a bad lot  but back to the store they went.,Pants
0,"I am 5'2"" and 115lbs......ordered the blue motif in small petite. they were not only too big overall but were way too long. i had to roll them up several times to get the right length. because of fabric design these would definitely have to be hemmed. i had to check tag because i thought for sure i got sent a regular length but they were petite. not sure if they are worth trying in a smaller size..... pants were really comfy but maybe too pajama like for my taste.",Pants
0,These ran very small compared to other charlie pants i've bought in the past. even sizing up  the stripes were not flattering. the lady in the next dressing room over tried them on  too  and had the same feeling i did. the less curvy you are  the better stripes look. they more curvy you are  the less flattering stripes on pants look. the way the stripes come together at the seams just isn't flattering.,Pants
0,Material is a little think and they run a bit long like many other retailer pants. otherwise  a great deal if you get them on sale.,Pants
0,Had to send back for exchange. way too big. i'm very excited to get a smaller size because they are really beautifully made.,Pants
0,"I do not love these pants. while the fabric is nice  they make me look rather dumpy. i highly recommend the essential taper pant instead  which has beautiful tapering legs and made me look more slender. these pants make me look like i've put on 20 pounds and they also make me look rather squat. perhaps they would look good on someone tall  but at 5' 6"" these are a miss for me!",Pants
0,These culottes run very large--more than 2 inches of gaping waist band in my usual size. i would have kept them if they had fit  although sitting in them on a hot day might cause major wrinkling,Pants
1,I am a true size 6 in virtually everything  pants or dress. i was swimming in these! i am reordering a size 2  they were so big.,Pants
1,I'm 5'8  130 and the small fit very nice. i ordered on line and on one of the legs the elastic closure at the bottom snapped. got a new pair at the store. you can dress these up or down. they are fun.,Pants
1,I love  love  love this jumpsuit. it's fun  flirty  and fabulous! every time i wear it  i get nothing but great compliments!,Pants
1,Flattering to the figure. i'm bustier and slightly thicker waisted but this jumpsuit hugs and drapes in all the right places. normally i wear a medium petite but the regular small fit better (win!) i'm disappointed in the dye quality- my hands were blue from trying on the different sizes and i'm now on my second wash before wearing.,Pants
1,I adore these pants! comfortable as jammies and i wear with both sandals and booties. every time i wear them i am complimented on them!,Pants
1,"These trousers arrived today. yippee. i really wanted to love them. i do like the color and the cut. not crazy about the fold-over waist. the fit through the waist  hips  and thighs is true to size. the biggest issue is that the description states that the inseam is 31.5"" which is perfect for me. however  these pants are actually 33.5"" in the inseam which makes heels a necessity if i want to wear them without altering them. i rarely wear heels these days  so that does not make me happy. one leg",Pants
1,I tried this on in the store in a regular medium and the size was fine  just the length. fortunately retailer will ship for free if you need a petite! i'm so excited to get this. i'm 5'1 and a bit busty  and the medium fit perfect. its very flattering and so comfortable! perfect for a hot summer day. or as the cute clerk in the store had it styled with a cropped jean jacket and a fun necklace. the styling idea's are endless. i'm waiting by the mailbox for it to arrive!,Pants
1,I tried these on at the store and thought the color  texture and style was very nice  but i needed the petite length. so i came online but was disappointed to see that the style is sold out in petite! darn. the regular length hits me just above the ankle  so i suppose it is still do-able  but i hate to pay full price for something that doesn't fit quite right. maybe if it goes on sale i will consider it.,Pants
1,Probably should have noticed the material this jumpsuit is made of before buying. tencel  thus little to no give kind of like linen and silk. beautiful material  soft with a slight sheen. the top portion fits well and the triangles cover the girls well (36dd). unfortunately there is no give on the back end for my bottom which is quite round and its tight around my thighs which aren't small either. (l/xl and 14). and sadly an xl would be too big upstairs and baggy around the middle. sigh  oh well,Pants
-1,"I am 5' 7"" - 110 lbs. ordered my normal xs and the bottom portion was way over sized. it fit like a parachute  you could fit about 12 of me in the bottoms and very short. nice quality material  but extremely awkward fit.",Shorts
-1,Pilcro stet roll ups are my fave! i have about 5 or 6 pairs and i needed a replacement for my light wash so i went in the store and tried these on. wow has the quality changed. the denim is a lot lighter in material  now  the wash isn't as real  almost like i'm wearing jegging shorts. these were my favorite but now i'll have to look for light wash denim shorts elsewhere because these new ones just wont cut it anymore! why  pilcro?? the sizing is about the same  they run a little large due to the,Shorts
-1,The picture makes the shorts look structured. i assumed they were made of a heavier cotton material. i was disappointed when they turned out to be a light weight polyester.     also  this runs way too big. i am busty and did not fill out the top of the xs.    i wouldn't even buy this at the sale price.,Shorts
-1,I loved this romper so much! the material is thin  but perfect for summer. the style is just what i was looking for. it's so so cute and fit perfectly...at first. i wore it one time and then washed it exactly as described on the tag and it shrunk beyond recognition. it went from loose and flowy  like on the model  to little booty shorts and a body suit...not the look i was going for. i am so disappointed.,Shorts
-1,I really wanted to love the shorts.  when i read that the shorts were lined  i expected them to be lined so that my underwear didn't show.  even though the shorts are lined  you can see through the fabric completely.  this was absolutely disappointing since the shorts have a lovely exterior design; pockets; and  comfortable waistline.  i'm returning the shorts as well.,Shorts
-1,This pants the worst short that i ever had!!  i bought ;this short last week and i laundry it yesterday and it came out lost color!!  i was really shock definetly will return it to store.  fyi  i never use chrolox or bleach when i laundry.,Shorts
-1,I was disappointed when i got this romper in the mail. the picture looks much cuter than in person. although it's true to size  it looks pretty baggy on. also  i thought the grey (top) and blue (bottom) were too similarly colored; more contrast would have been nice. i'm returning this item.,Shorts
-1,Looked really cute on the hanger  so i took it with me into the dressing room. the fabric is super soft  and the top is very flattering however the bottom is way too short! you can't tell from the picture but the sides are rounded and go up higher on your leg. the model has the waist band pulled lower than i think you'd most likely be wearing it making the outfit appear longer. i wish i could pull this off...maybe i'm just too old for it.,Shorts
-1,It was so cute in the pictures and i was looking for something to wear to my trip to europe so i purchased it but it really didn't live up to my expectations. i'm 5'3  115 and got a s. it looked odd on me...a little too short on the bottom  a bit too big on top and overall i thought the material looked cheap for the price. i returned it.,Shorts
0,This romper is extremely well made and the colors are even more beautiful in person.  however  i found it to run extremely short in the torso.  i couldn't get my arms through the sleeves after stepping into it without ripping the garment.  for reference i'm 5'9 with a slightly longer than average torso.  i ordered my normal size m.,Shorts
0,The fabric is super soft and comfortable and the look is cute  however the drape on the front crossover is not great and doesn't flatter well. the shorts will probably run a little on the short side for some - i'm very short (5') and the length is great for me but i'm guessing not for the average height.,Shorts
0,"This was so ridiculous on me. i'm 5'8"" 120 usually a 2/xs. so i ordered the xs. the inseam of the shorts are so short they barely cover my bum. and i mean barely. the romper itself was so wide that two of me could have fit in it.  love the colors  fabric  and the non-elasticized waist. if you are under 5'5"" this might work for you in non-petite sizing.",Shorts
0,I was so excited for this romper  but was disappointed after trying it on. the material felt cheap for the price  and it runs quite small. will be returning. :(,Shorts
0,There is a lot of fabric here! the legs fit me fine  but they are long and when you roll them up it creates a bunching of fabric in an awkward area. i've also found that they don't stay rolled up in the back  especially if you sit down. it's a shame since the fabric is soft and comfortable. maybe sizing down would've helped  but i doubt that would've fixed the problem of the cuffs staying rolled up.,Shorts
0,When these shorts arrived i loved them and was so excited to wear them on my upcoming trip to the beach. the high rise waist is very flattering and the material was extremely soft. the floral detailing was a little more orange than in the picture but i still loved the contrast. the first time i wore these i immediately noticed threads coming loose throughout the day. it was minor but still concerning for an item that was so costly. the real problem arose in the evening when i put on a jacket on,Shorts
0,These shorts are just beautiful. with that said  they were expensive  but made reasonable when i snagged them in the online sale! they do also run large  and they seem to be made for short-waisted bodies. i will be bringing them back to my local store to (hopefully) exchange for a smaller size. fingers crossed that they still have them in stock!,Shorts
0,I know rompers typically aren&amp;#39;t the easiest and while i loved this fabric this was a pain to put on no zipper  etc. and the buttons are tiny and since the fabric doesnt stretch it is difficult to even try on. the length of the shorts was great and the fit was just ok all in all i don&amp;#39;t think it is worth the price.,Shorts
0,"I tried this in a size medium. i have purchased several rompers this summer and that's usually the size that fits (i'm 5'4"" and hover around 130lbs). i'm short waisted. i don't have a long torso but this just fit. if you look at the model in the pic  she's bent to one side giving the look of blousing at the top  but if you stand upright  it's very straight and smooth. i could get it to blouse over the waist but then i had to pull the bottom up so high the shorts became way to short. i like the m",Shorts
1,"Have been on the hunt for decent shorts all summer. as an elder  i need some length  comfort  style and attractive fit. these meet all the criteria. i'm 5'3"" and got the 31's. they're lightweight but substantial enough to keep their shape. love the faux cuff too. they stretched a bit but still have a perfect fit. got the grey on sale and getting 2 more in other colors left in my size at full price. so good!",Shorts
1,First time trying pilcro  but glad i did. these shorts are extremely soft and comfortable without being too short. love love!,Shorts
1,"I love these shorts. love that the inseam is longer than 3"". the pattern is awesome  perfect for spring. my thighs are always going to be bigger than most  so i sized up 1 size like i do in all cartonnier pants. these are a must have for spring/summer!",Shorts
1,I was hesitant to order these especially because they didn't have a petite since there's shipping and i thought i might have to return them. i know that most shorts from retailer run a little big (i'm usually a 4 but in retailer bottoms 0-2). i ordered the 2 regular since there were no petites. they're not too high waisted (i think they could have gone higher) but they're not low  either. love them. they're so fun and i can't wait to break them out.,Shorts
1,The style and material are nice  but what i love is that it does not give me a wedgie! and i think it would still fold nicely on shorter frames.,Shorts
1,Wore these to church and stayed cool without being scandy. i havent worn skorts since the 90s and this was such a nice return to that trend. :-),Shorts
1,I love this short. i normally wear size 10 this short just bit larger than average 10 .it is not to short not to long just perfect.,Shorts
1,"Beautiful shorts. i'm 5'3"" 130 lbs and athletic/muscular build. the 4 fit perfect which is my true size. great print that will go with plenty of different colors. i feel like you can dress it up or go more casual.",Shorts
1,Lovely! feels like you are wearing silk and hits for comfort in all the right places. still mulling whether the short length is appropriate and if my athletic/full lower body is complimented by this cutie...needed a second opinion to push me over the top and take this home as a summer staple,Shorts
-1,I so wanted this skirt to work  love the design! but  it's way  way too long... i am 5  5  116lb  and the small is 1 inch on the floor. i step on the skirt as i walk.,Skirts
-1,What an adorable and frustrating skirt! i'm not a large person: 32d-26-36. and i ordered my normal size small. this is a pull on skirt  and the waist opening could not accommodate either my shoulders or my hips. in most retailer clothes  i'm either a size 2 or 4; i have to agree with the other reviewer. there is no way to put this item on.,Skirts
-1,This skirt fits in a strange way. there is one pleated area but it is on the side so it is not flattering and i kept feeling as if i wanted to straighten the skirt.. the elastic looks frumpy. unflattering.,Skirts
-1,I ordered this skirt because it looked cute and versatile. when it arrived the pleat in front (shown in the center) was far to the right so the overall look was crooked. not sure if it was a quality control issue or if that's the true design but it will have to go back. too bad because i had high hopes!,Skirts
-1,"1. i'm 5'6"" tall with a short waist and long legs  and this skirt came all the way down to my ankles. i would have kept it if it had stopped mid-calf like in the photo.  2. i'm 38-32-40 and the size 12 fit me perfectly in the waist hip area  so i would say it runs true to size.  3. the buttons lay nice and flat over the tummy  so that's a plus. at least you don't have to undo them to go to the bathroom.",Skirts
-1,"I absolutely loved the patterns and colors of this skirt  if only the cut wasn't so odd. the sides of the skirt ""wing out"" for a very distracting and unflattering look. the stiff  felt-like quality of the material only makes matters worse. in that respect  the model photos are not at all accurate. it also runs large. i had to go down one full size.",Skirts
-1,Even following the care label exactly  it shrunk ~3 inches in the length and overall in the diameter. i had to return this since i am tall and it looked more like a work-inappropriate mini after the first wash.,Skirts
-1,I was so curious to see this skirt. it looks just like pic. really gorgeous bold pattern and a faux suede like fabric. my only problem was that i thought there was too much fabric. i love maxi skirts. i am 5&#39;8&quot; and 136 lbs. it was a bit long on me but just had too much fabric. i have slim hips but this made them look larger. skirt is almost ballroom gown like in its fullness. loved it and someone else might love it but for me  it was too much. wish it worked!,Skirts
-1,I'm so upset that this didn't work out. i'm petite at 5'2 and ordered this skirt in petite  however  i felt like it swallowed me up. the fabric is thick and warm so this is definitely only cold weather attire. i'm the picture it looks like there is a little leg showing  but on me  i feel like a schoolmarm. sadly  this is going back.,Skirts
0,Size up i was surprised that the fit was small i always seem to wear a 6 in retailer pencil skirts this was tight!,Skirts
0,Already got a lot of compliments on the first day i wore this skirt. great fun shape  very flattering. however  the 2 panels were sewn using some type of hard/plastic thread which becomes very itchy when you sit down (you can literally feel it through the liner and i'm concerned that over time it might actually rip it). very poor attention to details...,Skirts
0,Love everything about this skirt but the sizing. i'm a size 6/medium in almost everything but this skirt swallowed me. i wise there was a small or even extra small to try out. i'm also 5'5 and the skirt was right at my knees. definitely size down if you want it to look like the pictures.,Skirts
0,"I ordered this skirt hoping i could wear it to work as it looked tailored on the model. this skirt is made from a heavy material but flares out. it is a whole lot of skirt! i'm 5'2"" and short waisted it looked like i was getting swallowed up.  i love the colors and design but it just overwhelmed me. it would work on someone taller.",Skirts
0,The first surprise is that in person  the material is actually kind of woolen? at least  i would definitely call it a winter knit. the colors are also a little different -- so much so that i didn't recognize it in the store. i'm not sure if the one i tried on was stretched out  but it definitely ran large on me. the waistband is elastic  so i would worry about is stretching over time. i would have been curious to see what the petite option looked like on me  as the regular version was longer tha,Skirts
0,Maybe it's just me  but this skirt had a little more volume than i was expecting. i'm 5'7  around 125lbs and the small fit me well. i like that the waist is elastic in back providing some give  but allowing the front to look smooth. pockets are always great. i got a striped henley from retailer (which is awesome) to tuck into it & was excited for the 70s vibe. the problem is that it fell an inch or two longer on me than the model  and i already worry about midi skirts appearing frumpy without the,Skirts
0,Super cute but order at least one size up,Skirts
0,I am so in love with this skirt  but unfortunately it runs at least one size small...since i am a 16 there is no sizing up. the color  quality  and style are perfection but i would say this runs as more true to junior's sizing than a regular women's size. so sad because it will be going back.,Skirts
0,"I love this skirt and wish i could keep it. but it is not for the vertically challenged. i am 5'0"" 130 lbs and the medium petite was about 4 in too long  even with wedges. my intent was to wear this with sandals so i have to return. boo.",Skirts
1,I tried this on in-store and would have purchased if it have been a better price  it wasn't something i could justify spending $100 bucks on. it's cute and was surprisingly comfortable but again  not worth the asking price. i will buy when it goes on sale.,Skirts
1,This has a wonderful texture and feel to it. the leather dots are supple  and the tulle is soft and flowey. it's long  more like a midi skirt  and the color is more towards taupe than ivory. with a shimmer  this skirt is very fun to wear.,Skirts
